addressId-street_segId,location
308479-12299,3010 STANTON RD SE
800409-343,1600 PARK RD NW
903412-3019,28TH AND O ST SE
807634-6550,2800 RHODE ISLAND AVE NE
44090-4455,2838 HARTFORD ST SE
900829-10460,INDEPENDENCE AVE SW @ WASHINGTON A*
803731-3339,1100 S ST NW
903909-3869,20TH ST NE @ JACKSON ST NE
240853-3905,1839 13TH ST NW
304608-13517,1513 TANNER ST SE
807903-6774,300 BLK 18TH ST NW
906396-8,12TH & O ST NW
906260-1044,11TH & INDEPENDENCE AVE EB SE
286348-11347,1615 NEW YORK AVE NE FRONT E/B
913762-8949,11TH & L ST SE
905413-3265,6TH ST AT G ST NE
805250-4502,3100 O ST NW
804995-4312,5600 WESTERN AVE NW
256134-6059,5933 16 ST NW
801489-1102,2900 WARDER ST NW
77982-5710,725 BRANDYWINE ST SE
800979-823,1800 TRENTON PL SE
76132-10629,1000 D ST SE
905639-7571,RENO & ELLICOTT ST NW
226499-5050,1844 COLUMBIA RD NW
61333-10774,1526 U ST SE
904185-4480,ALABAMA AVE & 32ND PL SE
904994-5856,36TH @ M ST NW
901388-397,11TH ST NE @ E ST NE
305098-5563,400 R ST NW
156485-13492,3200 BLK 15TH PL SE
910899-9121,FT DAVIS @ FT DUPONT DR SE
811778-10104,1000 ALABAMA AVE SE
812215-10490,E/B 500 N ST NW
229404-3491,E/B 500 IRVING ST NW
19490-10242,4600 CENTRAL AVE NE
280033-1588,650 PENNSYLVANIA AVE SE
151192-12703,900 22ND ST NE
805867-5020,800 INDEPENDENCE AVE SE
901337-2124,4TH & K ST SE
284908-1037,4422 CONNECTICUT AVE NW
74596-650,1100 EAST CAPITOL ST NE
71444-12093,1215 ALABAMA AVE SE
155562-13501,3242 15TH PL SE
271914-12586,E/B 3400 PROSPECT ST NW
902386-7761,EAST BEACH DR NW @ NORTH PORTAL DR*
279866-13216,634 FLORIDA AVE NW
300692-3244,308 KENNEDY ST NW
810249-8776,3600 O ST NW
814200-12239,4100 TUNLAW RD NW
903481-3289,FRANKLIN @ RHODE ISLAND AVE NE
801107-934,5800 EASTERN AVE NE
277981-13560,1828 ALABAMA AVE SE
902478-1706,28TH ST @ O ST NW
902570-1855,17TH ST & K ST NE
904082-4291,5TH & FLORIDA AVE NE
905376-8028,13TH ST NW @ F ST NW
903707-3658,63RD ST & EASTERN AVE NE
68769-3782,1300 MARYLAND AVE NE
807285-6248,6000 14TH ST NW
800602-511,1000 26 ST NW
905717-7991,BLADENSBURG RD NE @ M ST NE
272535-6918,3600 P ST
810206-8739,3679 ELY PL SE
906482-10568,KENNEDY ST NW @ 8TH ST NW
812153-10430,3500 JOHN MCCORMACK RD NE
278295-5224,2900 POMEROY RD SE
905869-6950,CONNECTICUT AVE NW @ MCKINLEY ST NW
810386-8902,3200 PARK DR SE
289039-7159,90 K ST NE
219029-8907,2329 CA ST NW
279582-10877,2249 R ST W/B NW
903104-2636,SOUTH DAKOTA AVE NE @ 33RD ST NE
904856-5544,27TH & I ST NW
69367-12847,1259 SUMNER RD SE
900630-161,GEORGIA AVE NW @ DAHLIA ST NW
310193-10897,1550 7TH ST NW
256368-8762,6500 16TH ST NW
150312-1858,2200 SAVANNAH ST SE
804214-3636,1500 CONSTITUTION AVE NE
222903-8769,3700 BLK VANNESS ST NW
809200-7876,700 L ST NW
263332-10957,2400 39TH ST NW
905614-2838,31ST AND K ST SE
815341-13237,2500 F ST NW
808137-6972,4300 NEW HAMPSHIRE AVE NW
38797-4854,3200 8TH ST NE
801820-1678,900 O ST NW
902873-577,KENNEDY ST & CHILLUM PL NE
219986-7163,2647 WOODLEY RD NW
72077-8295,1207 CONGRESS ST SE
811066-9489,1401 CLIFTON ST NW
309636-15572,440 K ST NW
800427-359,1300 SAVANNAH ST SE
62531-5609,1500 19TH ST SE
56530-14505,1752 STANTON TERR SE
901077-327,13TH ST NW @ T ST NW
298910-80,1712 NORTH CAPITOL ST S/B NW
54411-14655,1905 9TH ST NE
800553-470,100 WASHINGTON CIRCLE NW
302715-12399,1370 PARK RD NW
904733-4030,22ND @ QUEENS CHAPEL RD NE
905629-7469,16TH @ SHEPHERD ST NW
218714-5705,65 NEW YORK AVE NW
241100-5523,1812 FLORIDA AVE NW
7491-11808,5600 EASTERN AVE NE
302336-9282,INTERSECTION 8 FLORIDA AVE NW
807834-6716,2300 S ST SE
901652-551,9TH ST @ MASSACHUSETTS AVE NE
279129-4060,1401 PENNSYLVANIA AVE NW
285021-6262,4900 GEORGIA AVE NW
266473-10734,4211 49 ST NW
65128-2749,1401 RHODE ISLAND AVE NE
39874-9821,3125 ALABAMA AVE SE
904515-29,M ST NE @ 4TH ST NE
905546-5043,53RD ST SE @ D ST SE
228953-9777,3219 GEORGIA AVE NW
254430-4823,800 MADISON ST NW
811704-10038,N/B 2700 BLK 7TH ST NE
906523-3397,HAMILTON ST NW @ 3RD ST NW
76164-8137,1000 TAYLOR ST NE
900076-4757,28TH ST NW @ M ST NW
53301-6629,200 36TH ST NE
301226-2893,2200 ADAMS PL NE
808789-7525,4600 SOUTH DAKOTA AVE NE
809095-7790,200 10 ST NW
240357-3449,2001 14TH ST NW
903236-2769,EATON RD SE @ WADE RD SE
47986-3701,2394 ELVANS RD SE
302622-2473,769 QUEBEC PL NW
810928-9369,2500 BLK BELMONT RD NW
54496-12917,1900 GALLUADET ST NE
240253-12597,1 THOMAS CIRCLE NW
226292-1646,2301 CONNECTICUT AVE S/B NW
51876-2450,S/B 2100 BLK 4TH ST NE
901769-1182,13TH AT KENNEDY ST NW
286090-4372,1348 4TH ST NE
904001-4104,NEW HAMPSHIRE AVE @ N ST NW
903651-3581,CALVERT ST NW @ 36TH ST NW
913248-4352,MINNESOTA AVE NE @ EAST CAPITOL ST*
309939-12812,655 MICHIGAN AVE NE
278857-7098,1112 11TH ST NW
240638-10168,1111 14TH ST NW
302284-11165,3500 WISC AVE N/B NW
307290-12758,437 RHODE ISLAND AVE NW
811910-10216,300 3RD ST SW
300774-50,2217 MASS AVE NW
279370-10353,N/B 1742 CONNECTICUT AVE NW
808621-7385,1300 G ST SE
809041-7741,6100 SOUTHERN AVE NE
218778-1682,888 17TH ST NW
903450-3107,E/B P ST AT 26TH ST NW
255486-8943,4500 BLK 14TH ST NW
234585-13162,1477 NEWTON ST NW
271999-7676,3249 M ST NW
286535-1780,1917 BLADENSBURG RD NE
814656-12635,3300 FRANKFORT ST SE
806698-5744,2900 BLK 16TH ST NW
53313-5872,200 9TH ST NE
286169-1266,1421 GOODHOPE RD SE
906267-6883,F ST AT 5TH ST NE
802622-2003,5100 BLK 45TH ST NW
34338-6445,3445 MINNESOTA AVE SE
904734-5236,22ND ST @ CHANNING ST NE
40678-7353,3100 24TH ST NE
227335-4878,58-62 RHODE ISLAND NW
279804-,500 R ST NW
905225-6698,20TH ST NE @ LAWRENCE ST NE
279591-10279,2424 PENNSYLVANIA AVE NW
307946-9268,1100 ALABAMA AE SE
905166-6559,PA & BRANCH AVE SE
902906-2380,WEBSTER ST @ 16TH ST NW
802766-2263,3900 BLK IDAHO AVE NW
295053-7676,3265 M ST NW
254168-9536,6315 GEORGIA AVE NW
904770-3852,6TH ST & HOWARD PL NW
28321-1730,400-600 BLK EVARTS ST NE
902437-1654,WISCONSIN AVE NW @ R ST NW
904459-3845,37TH ST AT UPTON ST NW
302637-2386,1391 PENNSYLVANIA AVE SE
243498-11713,7813 GEORGIA AVE NW
39021-5146,3200 12TH ST NE
232388-2907,2626 GEORGIA AVE NW
294833-6734,630 H ST NW
285926-3433,1210 SOUTHERN AVE SE
226640-3400,1301 20TH ST NW
902494-934,EASTERN AVE NE @ RIGGS RD NE
804822-4154,4900 BLAINE ST NE
809133-7819,1291 U ST NW
906577-3444,BRUCE & AINGER PL SE
243537-4761,4913 1ST ST NW
902014-976,FULTON ST NW @ MASSACHUSETTS AVE NW
242473-12619,1255 22ND ST NW
302942-9796,441 2ND ST SW
806216-5338,3900 WARREN ST NW
802910-2392,1200 35TH ST N/B NW
306041-8852,500 8TH ST NW
808620-7384,4029 9TH ST SE
904056-1550,14TH & JACKSON ST NE
238108-7004,1722 U ST NW
226484-10147,1825 T ST NW
907050-2995,PINEY BRANCH RD AT HAMILTON ST NW
905049-6091,ALBEMARLE ST AT 38TH ST NW
812288-14551,3004 PENNSYLVANIA AVE SE
265902-4712,5225 WISCONSIN AVE NW
905009-325,10TH & UPSHUR ST NE
807878-6752,1200 DECATUR ST NW
906461-10506,TALBERT ST AND MT VIEW PL SE
807497-6431,1000 8TH ST NE
901683-9708,31ST & PENN AVE SE
286524-3702,1901 FORT PL SE
237395-6438,1522 NEW JERSEY AVE NW
306664-1379,55 M ST SE
48965-2228,2300 MONROE ST NE
911067-570,ANACOSTIA AND NELSON PL SE
253929-5866,6700 PINEY BRANCH RD N/B NW
903963-4028,NORTH CAPITOL & D ST NE
906117-8967,F ST AT 7TH ST NE
286908-13875,2330 GOOD HOPE RD SE
271069-9088,4400 BLK Q ST NW
809724-8302,3100 34TH ST NW
903678-2339,15TH AND CHURCH ST NW
906099-8217,ELLICOTT ST AT RIVER RD NW
277854-8595,306 SOUTHERN AVE SE
904128-4371,9TH & R ST NW
905085-1793,50TH ST @ SHERIFF RD NE
72304-6265,1200 UPSHUR ST NE
800392-332,8 C ST SE
804768-4109,4400 DIX ST NE
807791-6680,1500 R ST NW
906817-10217,S/B LINNEAN AVE AT TILDEN ST NW
273879-1202,2519 PENNSYLVANIA AVE NW
906474-10312,30TH & PENN AVE SE
68783-11523,1300 U ST SE
903818-1614,30TH ST NE @ CHANNING ST NE
298946-12602,1760 MISSISSIPPI AVE SE
810509-9002,800 GALLATIN ST NE
38221-5626,3217 11TH PL SE
809256-7928,1900 ALLISON ST NE
907523-3433,13TH ST AND SOUTHERN AVE SE
4538-10006,6124 BANKS PL NE
808651-7413,1000 11 ST NE
900884-146,CEDAR ST NW @ BLAIR RD NW
4540-580,6124 NEW HAMPSHIRE AVE NE
800361-304,2200 I ST NW
908290-7768,NORTH CAPITOL & NEW HAMP AVE NW
904239-700,HAREWOOD RD NE @ MICHIGAN AVE NE
60556-3562,1600 OTIS ST NE
81645-2539,900 BLK 8TH ST NE
276666-1113,500 C ST SW
814307-12329,400 INDIANA AVE NW
900350-711,2ND & I ST NE
278159-8532,2427 MLK JR AVE SE
306087-297,1100 FIRST ST NE
910793-12402,OHIO DR @ WEST BASIN DR SW
15584-4921,5 KENNEDY ST NE
254603-2253,5400 ILLINOIS AVE NW
35248-8067,3400 24TH ST NE
278322-4153,3101 NAYLOR RD SE
902080-1055,11TH ST SE @ G ST SE
813130-11288,2000 CONSTITUTION AVE NW
264835-301,5517 41ST ST NW
900639-3827,N/B 16TH ST @ TAYLOR ST NW
229877-4920,533 FLORIDA AVE NW
300758-1874,1814 ADAMS MILL RD NW
803633-3254,1800 C ST SE
28515-488,40 PATTERSON ST NE
807125-6106,700 D ST NE
231729-6215,2833 11TH ST NW
78284-10032,731 6TH ST SE
286826-9521,2311 15TH ST NE FRONT N/B
806858-5884,1300 S ST SE
903772-3948,SUMNER RD SE @ WADE RD SE
807360-6313,5000 SOUTHERN AVE SE
905655-2949,WINDOM PL AT 39TH ST NW
237477-8266,419 M ST NW
810394-8909,4400 BLK RIVER RD NW
905202-4612,2ND & UPSAL ST SE
258775-2665,4850 BLAGDEN AVE NW
28526-6285,400 1ST ST SE
266786-9340,3050 FOXHALL RD NW
812081-10370,2200 O ST NW
802618-1999,700 4TH ST SW
11730-6354,5210 JUST ST NE
905995-8645,24TH @ I ST NW
905826-115,46TH ST AT ELLICOTT ST NW
242538-6569,2140 F ST NW
911290-11757,PENN ST NE @ 6TH ST NE
905198-1528,8TH ST NW @ VARNUM ST NW
912776-8134,W/B MILITARY @ JOYCE RD NW
812377-10626,200 BLK T ST NE
235575-10867,2007 18TH ST NW
907491-5219,IDAHO & CATHEDRAL AVE NW
901106-357,16TH & BELMONT ST NW
74094-12841,1110 U ST SE
240447-3905,1810 13TH ST NW
901396-2610,W/B NEW YORK AVE @ 12TH ST NW
902421-1618,CONNECTICUT @ CHESAPEAKE ST NW
285971-4451,1237 MOUNT OLIVET RD NE
270959-12346,1425 FOXHALL RD NW
238372-13135,400 1ST ST NW
910772-5457,ASPEN ST & LUZON AVE NW
801090-918,2100 KALORAMA RD NW
814093-12144,4200 WHEELER RD SE
285336-1409,6422 GEORGIA AVE NW
45801-6401,2621 FRANKLIN ST NE
903764-2053,POMEROY RD SE @ MARTIN LUTHER KING*
908257-770,VARNUM ST NW @ GEORGIA AVE NW
232303-1087,INFRONT OF 2531 SHERMAN AVE NW
265859-2687,4300 GARRISON ST NW
906001-5382,PORTER ST & WILLIAMSBURG LN NW
907691-7626,UNIVERSITY TER NW @ LOUGHBORO RD NW
279349-5073,1725 I ST NW
815234-13145,700 RITTENHOUSE ST E/B NW
294850-1880,801 MICHIGAN AVE NE
901346-2418,10TH & FRANKLIN ST NE
272770-1988,1570 34 ST NW
906505-8559,E/B SHERIDAN ST & KANSAS AVE NE
808013-6864,4700 DIX ST NE
908226-6244,ALABAMA AVE & GOOD HOPE RD SE
298950-12602,1766 MISSISSIPPI AVE SE
57976-10318,1700 22 ST SE
901196-449,5TH ST @ ALABAMA AVE SE
227360-4878,70 RHODE ISLAND AVE NW
267739-5923,4400 JENIFER ST NW
253885-8333,900 BUTTERNUT ST E/B NW
803805-3509,1000 GIRARD ST NW
812763-10970,2400 NAYLOR RD SE
279269-5237,1620 NORTH CAPITOL ST NW
903684-1973,NEW HAMP AVE @ Q ST NW
902042-1022,11TH AT SOUTH CAROLINA AVE SE
900317-671,3RD ST NW @ KANSAS AVE NW
279318-10353,1711 CONNECTICUT AVE NW
51905-7561,2101 ALABAMA AVE SE
812471-10716,E/B 1500 MICHIGAN AVE NE
906390-10095,23RD ST NW @ O ST NW
900020-60,VIRGINIA AVE SW @ 2ND ST SW
905159-5431,EAST CAPT ST AT 17TH ST SE
811329-9706,2200 8TH ST NW
45112-10906,2727 JASPER ST SE
814691-12665,4607 MASSACHUSETTS AVE NW
302540-4249,300 11TH ST SE
242014-5380,1616 P ST NW
901554-1406,CASSEL & KENILWORTH TER NE
903502-3319,13 AT H ST NW
150271-11818,2100 MD AVE NE
905380-9922,10TH & D ST SE
236798-1709,1504 NORTH CAPITOL ST NW
813736-11823,1100 MARYLAND AVE NE
58175-6018,1667 GOOD HOPE RD SE
229869-4920,523 FLORIDA AVE NW
279883-3517,700 JACKSON PL NW
808548-7315,5400 DIX ST NE
15446-7780,500 BLK PENN ST
234286-4165,1475 EUCLID ST NW
235380-5050,1841 COLUMBIA RD NW
900643-2007,8TH & FLORIDA AVE NE
900569-3238,8TH ST & MARYLAND AVE N/B NE
901604-5304,7TH ST & D ST NE
806791-5825,500 MASS AVE NW
901709-609,10TH & MASSACHUSETTS AVE NE
28336-10476,400 NEW JERSEY AVE SE
903182-8757,3RD ST NW @ TUCKERMAN ST NW
278056-2351,2041 MARTIN LUTHER KING JR AVE SE *
803399-2883,2100 18TH ST SE
150650-6627,3225 23RD ST SE
221617-11211,3500 GARFIELD ST NW
800996-839,2300 WASHINGTON CIRCLE NW
803842-3144,1800 VERNON ST NW
909183-14177,1ST PL AND INGRAHAM ST NE
809789-8364,5200 LOUGHBORO RD NW
240096-3876,1439 R ST NW
299724-2299,4027 BRANDYWINE ST NW
231622-8483,1300 BLK GIRARD ST NW
806833-5863,600 BLK KENYON ST NW
907377-189,O STREET AND 15TH ST NW
906763-9313,NEW HAMPSHIRE AVE NW @ F ST NW
150582-6843,3000 GAINESVILLE ST SE
906279-3236,17TH ST & LANG PL NE
900022-124,E CAPITOL ST & STODDERT PL SE
904447-3273,PENNSYLVANIA AVE @ 28TH ST NW
226113-5655,1600 T ST NW
220880-3332,3000 PORTER ST NW
912871-4361,K ST NW @ 24TH ST NW
809509-8131,400 HAMILTON ST NW
801832-1689,1500 FULLER ST NW
63059-11991,145 GALVESTON PL SW
812539-10775,3500 HERTFORD PL NW
905002-6012,FLORIDA AVE NW @ 2ND ST NW
219748-7119,3000 ELLICOTT ST NW
33275-3783,3535 V ST NE
240542-10248,1343 CORCORAN ST NW
240092-8974,1818 14TH ST NW
815750-5145,700 EDGEWOOD ST NE
235967-800,1707 COLUMBIA RD NW
900081-4817,3RD ST SE @ INDEPENDENCE AVE SE
811108-9523,1200 MISSOURI AVE NW
809820-8390,1500 3RD ST NW
271910-7387,3600 M ST NW
219245-,3327 CONNECTICUT AVE NW
804635-3996,1300 HOWARD RD SE
34349-2141,3447 25TH ST SE
814784-12744,1500 W ST NW
900412-1374,17 ST & C ST NE
805654-4847,2300 33RD ST SE
81231-11514,836 49TH ST S/B NE
82316-12069,915 RHODE ISLAND AVE NE
905373-7610,NEW JERSEY AVE NW @ L ST NW
22515-4865,4400 MARTIN LUTHER KING JR AVE SW
81655-8930,900 EVARTS ST NE
809446-8081,2000 BLK QUEENS CHAPEL RD NE
237055-7841,38 O ST NW
279704-5065,3320 M ST NW
813932-12001,700 11 ST NE
301154-7853,3600 B ST SE
40712-10176,3100 PENNSYLVANIA AVE SE
910873-5364,GEORGIA AVE @ HOWARD PLACE NW
264016-3093,3700 BLK MORRISON ST NW
248506-141,5000 4TH ST N/B NW
902351-1522,49TH ST SE @ B ST SE
254299-8925,N/B 5700 8TH ST NW
905589-7332,10TH ST & MONROE ST NE
288287-5365,4829 N CAPITOL ST NE
279523-12158,2041 GEORGIA AVE NW
62574-4343,1500 V ST SE
289793-2136,5600 EAST CAPITOL ST NE
906986-4132,NW/B RIDGE RD @ E ST SE
276150-11061,4211 HARRISON ST NW
902181-1116,SHERIDAN AND PINEY BRANCH RD NW
238088-48,1726 17TH ST NW
802791-2287,900 MONROE ST NW
241999-1577,1619 17TH ST NW
902079-1055,G ST SE @ 10TH ST SE
804122-3552,1700 POTOMAC AVE SE
305387-12756,1400 N ST NW
808416-7204,1400 11 ST NW
806827-5858,2000 PARK RD NW
900039-1745,12TH & RHODE ISLAND AVE NW
268749-12705,5309 ARIZONA AVE NW
242562-8422,1803 CONNECTICUT AVE NW
905356-4559,S DAKOTA AND WEBSTER ST NE
223543-5100,2900 O ST NW
227777-3147,14 W ST NW
900733-14,5TH & INDIANA AVE NW
287996-432,3700 10TH ST NE
254581-9334,5400 9TH ST NW
258561-12553,4300 16TH ST NW
225924-4097,1801 MASS AVE NW
241652-9488,1731 NEW HAMPSHIRE AVE NW
223258-6434,3010 WISCONSIN AVE NW
261675-9921,2900 MILITARY RD NW
900050-5730,SPRINGLAND LN & RENO RD NW
811833-10147,1800 BLK T ST NW
812851-11048,1400 WEST VIRGINIA AVE NE
900657-5695,WISCONSIN AVE NW @ HALL PL NW
907437-4931,FARRAGUT PL NW @ GALLATIN ST NW
284549-2730,3006 MASSACHUSSETTS AVE NW
243141-7074,1822 BILTMORE ST NW
307888-10864,920 MASSACHUSETTS AVE NW
245910-8292,5400 1ST PL NW
801109-936,1600 38TH ST NW
268296-11131,N/B 2800 FOXHALL RD NW
814439-12442,3200 ADAMS MILL RD NW
150515-910,2800 ERIE ST SE
902591-1880,JOHN MCCORMACK & MICHIGAN AVE NE
257752-5282,1360 PEABODY ST NW
79572-1065,800 KENNEDY ST NE
905077-6181,M ST SE @ 12TH ST SE
811049-9474,3300 GARFIELD ST NW
900900-159,VIRGINIA AVE NW @ 19TH ST NW
291433-7759,2300 BLK 4TH ST NW
911140-11370,NORTH PORTAL DR NW @ EAST BEACH DR*
907184-7504,13TH ST NW @ RIGGS ST NW
801296-1272,500 KENILWORTH AVE NE
242364-12619,1250 22ND ST NW FRONT N/B
294488-11271,450 6TH ST SW
72278-2541,1200 C ST NE
807511-6444,300 ADAMS ST NE
241074-579,1120 19TH ST NW
801051-887,900 3RD ST SW
911722-13972,FLORIDA AVE NE @ 2ND ST NE
811619-9971,5600 BLK BELT RD NW
218481-5073,1776 I ST NW
901384-2599,18TH ST NE @ BRYANT ST NE
57686-7785,1710 TRENTON PL SE
806224-5346,2000 E ST NW
801389-1239,1600 MONTAGUE ST NW
900422-1401,WI AVE & WHITEHAVEN PKWAY NW
800834-620,3600 37 ST NW
254984-3009,1336 INGRAHAM ST NW
309947-7059,101 N ST NW
904251-4521,27TH & HAMLIN ST NE
903396-3001,STAPLES ST NE @ FLORIDA AVE NE
235880-1125,2800 16 ST NW
285180-8329,5400 BLK 5 STREET NW
242883-4177,1733 16 ST NW
285727-4618,#1 COLUMBUS CIRCLE NE
816367-14865,800 11TH ST NW
802724-2107,200 E ST NW
803689-3306,300 6TH ST SW
285576-,1140 N CAP ST NW
284010-5585,1375 MISSOURI AVE NW
298161-10178,5900 SOUTHERN AVE SE
906006-6820,H ST NW @ 14TH ST NW
39329-10176,3160 PENNSYLVANIA AVE SE
149977-11724,1400 DOWNING ST NE
900155-2954,12TH ST NE @ ALLISON ST NE
802444-2158,187 T ST W/B NW
76143-10962,1000 K ST NE
266200-9809,4300 BLK 42ND ST NW
265901-12148,5220 WISCONSIN AVE NW
802985-2478,100 GALLATIN ST NW
304638-10068,303 50TH STR SE
902286-1244,E/B CHESAPEAKE @ 36 ST NW
906353-1119,39TH & HUNTINGTON ST NW
815022-12951,1000 VARNUM ST NE
5793-1257,600 14TH ST NE
808710-7460,4400 C ST SE
806924-5941,1300 BUCHANAN ST NW
905698-10068,50TH ST SE @ CALL PL SE
275285-9528,F/O 5185 MACARTHUR BLVD NW
801975-1582,4200 BLAINE ST NE
900380-745,CONN AVE AND CA ST NW
907004-3125,IRVING ST NW @ WARDER ST NW
907861-10595,15TH ST AND FLORIDA AVE NW
253183-9069,1221 MISSOURI AVE NW
907157-6500,13TH ST & D ST NE
248770-9632,5500 4TH ST NW
286312-11750,1539 PENNSYLVANIA AVE SE
58005-9185,1700 M ST
273950-2540,2401 M ST NW
302978-8919,1909 Q ST NW
302204-1577,1633 17TH ST NW
800389-330,4700 BROAD BRANCH RD NW
250875-4619,600 BUTTERNUT ST NW
257723-5185,6100 13TH ST NW
807570-6494,2900 NEW MEXICO AVE NW
901065-315,GEORGIA AVE & EASTERN AVE NW
45040-400,2721 NAYLOR RD SE
905782-4855,FOXHALL RD NW @ W ST NW
2893-1934,629 MELLON ST SE
812112-10396,900 V ST NW
810559-9041,2600 BLK 18TH ST NE
240114-2427,1404 S ST NW
275-4987,700 E ST NE
290010-,4300 HAREWOOD RD NE
900825-93,4TH & INDIANA AVE NW
900301-657,MASSACHUSETTS AVE AT 1ST ST NE
814225-12259,500 MADISON ST NW
805606-4806,400 I ST NW
300616-1093,3942 MINNESOTA AVE NE
289577-11888,707 EDGEWOOD ST NE
800727-527,3400 EADS ST NE
806838-5867,N/B 6300 SOUTHERN AVE NE
904331-1610,E/B DUMBARTON ST AT 31ST ST NW
65284-85,1400 HALF ST SW
1574-7392,650 FRANKLIN ST NE
903613-3529,NEW HAMPSHIRE AVE NW @ CORCORAN ST*
811759-10087,5300 3RD ST NW
250212-2729,744 JEFFERSON ST NW
254372-4049,818 MISSOURI AVE NW
902230-1171,5TH & QUACKENBOS ST NW
226390-7865,1601 18TH ST NW
31806-1435,3704 SOUTHERN AVE SE
808917-7637,600 GRESHAM PL NW
805915-5065,3322 M ST NW
242488-7187,2121 PENNSYLVANIA AVE NW FRONT W/B
904801-5415,BLAIR RD NW @ BUTTERNUT ST NW
813231-11372,800 I ST SE
902213-1157,8TH ST NW @ VAN BUREN ST NW
286130-3039,1401 MARYLAND AVE NE
900982-234,KENILWORTH TER @ HAYES ST NE
296111-765,2510 POMEROY RD SE
288111-6235,4103 BENNING RD NE
263987-11657,3700 NORTHAMPTON ST NW
218180-8171,3467 HOLMEAD PL NW
903405-3011,KENNEDY ST @ 4TH ST NW
288035-734,3919 BENNING RD NE
308246-3191,2220 Q ST NW
903155-3194,N/B 35TH ST @ LOWELL ST NW
904349-2598,MONROE ST NW @ 11TH ST NW
813401-11529,2700 44TH ST NW
243225-4201,3636 16TH ST NW
44900-6065,2800 BLK 26 ST NE
901636-3465,EVART ST & 22ND ST NE
46693-5352,2500 BLK 18TH ST NE
15438-9012,500 NICHOLSON ST NE
811030-9458,500 50TH ST NE
902470-1700,GOOD HOPE RD @ 18TH ST SE
903164-4255,BATES RD NE @ JOHN MCCORMACK RD NE
811509-9877,4600 BLAINE ST NE
901450-1628,14TH & MONROE ST NE
812702-10920,1600 S ST NW
62559-4353,1500 MONTANA AVE NE
905280-2903,SHERIDAN ST & 12TH ST NW
804306-3713,1100 V ST NW
906438-2211,ALASKA AVE NW @ HEMLOCK ST NW
903776-4228,P ST @ 35TH ST NW
801957-1541,402 RHODE ISLAND AVE NE
46701-5684,2500 BRANCH AVE SE
901235-1153,34TH ST @ WOODLEY RD NW
279106-3894,1344 U ST NW
287162-4254,2646 NAYLOR RD SE
906747-6061,D ST SE @ 14TH ST SE
812392-10640,3000 CLEVELAND AVE NW
902354-1527,HALF ST @ POTOMAC AVE SW
53298-4734,200 34TH ST NE
902521-1775,5TH & F ST NW
291474-3450,1918 F ST NW
812811-11013,1005 EASTERN AVE NE
242504-,2020 K ST NW
72276-2954,1200 BLK ALLISON ST NE
901464-1770,WESTERN AVE & OLIVER ST NW
805261-4512,3400 WATER ST NW
294813-763,3101 14TH ST NW
255671-6245,4700 BLK 14TH ST NW
242635-,1666 CONNECTICUT AVE NW
806574-5646,1700 FIRST ST SW
257672-12466,1339 RITTENHOUSE ST NW
226338-6363,2440 16TH ST NW
805692-4876,1900 N ST NW
284902-9754,4403 14TH ST NW
813405-11533,4400 ARKANSAS AVE NW
278771-14520,1000 FIRST ST NW
13518-260,5100 CALL PL SE
308897-14519,1001 FIRST ST NW
816152-,1200 BANK ALLEY NW
233-623,#7 RI AVE NE
229858-1560,1900 6TH ST NW
902329-894,YUMA ST @ 39 ST NW
900302-658,18TH ST NW @ F ST NW
53304-7705,200 4TH ST
810926-9367,2700 34 ST NW
813865-11944,800 D ST NW
79632-11931,801 TAYLOR ST NE
802155-1803,1300 HALF ST SW
805093-4383,4500 5TH ST NW
148963-4841,5013 JAY ST NE
285007-4066,4880 MACARTHUR BLVD NW
805166-4439,1600 VERMONT AVE NW
42490-11079,300 EASTERN AVE NE
805256-4507,3300 MACOMB ST NW
805318-4561,3800 CONNECTICUT AVE NW
903556-3415,MEMORIAL BRIDGE @ MEMORIAL AVE SW
297683-1186,100-200 MARYLAND AVE SW
155667-706,5200 FOOTE ST NE
264193-11827,5235 CONNECTICUT AVE NW FRONT N/B
226379-12462,115 NY AVE NW
261370-6732,3100 MILITARY RD NW
37139-4190,3300 18TH ST SE
908154-4327,NEBRASKA AVE @ NEWARK ST NW
295029-9607,2224 18TH ST NW
812857-11054,2900 R ST SE
812142-10422,300 DELAWARE AVE SW
221429-12644,3502 IDAHO AVE NW
29135-1093,3917-A MINNESOTA AVE NE
807472-6407,1800 CALIFORNIA ST NW
904983-5721,5TH & PEABODY ST NW
811288-9673,2200 FAIRLAWN AVE SE
295377-7836,4021 SOUTH CAPITOL ST SW
804899-4227,100 L ST EB SE
903769-109,3RD ST SE @ C ST SE
910907-10430,JOHN MCCORMACK RD NE @ BATES RD NE
44895-11000,2800 12 ST NE
48790-2250,2314 PENN AVE SE
904539-2166,17TH ST NW @ C ST NW
232057-3285,1300 BLK EUCLID ST NW
815352-13248,1831 FENWICK ST NE
15662-5427,4949 SARGENT RD NE
905206-6645,FLORIDA AVE NE @ 7TH ST NE
908173-5282,14TH ST & PEABODY ST NW
812947-11128,4700 1ST ST SW
238009-261,1 MASSACHUSETTS AVE NW
800897-763,3110 14TH ST NW
905403-7006,36TH AT WARREN ST NW
240095-3876,1437 R ST NW
901872-795,42ND ST NW @ VAN NESS ST NW
254986-3009,1332 INGRAHAM ST NW
900700-472,S/B WISCONSIN AVE AT NORTON PL NW
